customer_key,customer_number,customer_name,age,age_category,total_orders,total_sales,spender_category,last_order_date,recency,total_quantities,total_products,life_span,average_order_value,average_monthly_spend
18122,AW00029122,"Shannon Munoz",61,"Above 60",1,10,"low spender",2013-07-30,152,1,1,152,10.0000,0.0658
18123,AW00029123,"Tonya Goel",60,40-60,1,10,"low spender",2013-10-26,149,1,1,149,10.0000,0.0671
18124,AW00029124,"Angel Edwards",46,40-60,1,70,"low spender",2013-05-14,154,1,1,154,70.0000,0.4545
18125,AW00029125,"Andrea Reed",45,40-60,1,4,"low spender",2013-11-11,148,1,1,148,4.0000,0.0270
18126,AW00029126,"Chloe Cox",46,40-60,1,3578,"medium spender",2011-06-01,177,1,1,177,3578.0000,20.2147
18127,AW00029127,"Bryan Murphy",53,40-60,1,4,"low spender",2013-03-24,156,1,1,156,4.0000,0.0256
18128,AW00029128,"Alyssa Reed",43,40-60,2,4320,"medium spender",2013-06-01,153,2,2,153,2160.0000,28.2353
18129,AW00029129,"Timothy Watson",54,40-60,1,25,"low spender",2013-05-03,154,1,1,154,25.0000,0.1623
18130,AW00029130,"Hannah Washington",63,"Above 60",1,5,"low spender",2013-02-06,157,1,1,157,5.0000,0.0318
18131,AW00029131,"Brandon Coleman",50,40-60,1,4,"low spender",2013-12-10,147,1,1,147,4.0000,0.0272
18132,AW00029132,"Brianna Cook",56,40-60,1,3578,"medium spender",2011-06-23,177,1,1,177,3578.0000,20.2147
18133,AW00029133,"Sydney King",56,40-60,1,4,"low spender",2013-12-25,147,1,1,147,4.0000,0.0272
18134,AW00029134,"Pedro Dominguez",56,40-60,1,4,"low spender",2013-10-06,149,1,1,149,4.0000,0.0268
18135,AW00029135,"Adam Allen",55,40-60,1,2182,"medium spender",2012-02-22,169,1,1,169,2182.0000,12.9112
18136,AW00029136,"Caroline Bryant",56,40-60,1,3578,"medium spender",2011-06-10,177,1,1,177,3578.0000,20.2147
18137,AW00029137,"Jack Allen",51,40-60,1,2384,"medium spender",2013-01-25,158,1,1,158,2384.0000,15.0886
18138,AW00029138,"Eduardo Wood",46,40-60,2,4320,"medium spender",2013-06-16,153,2,2,153,2160.0000,28.2353
18139,AW00029139,"Riley Coleman",52,40-60,1,3578,"medium spender",2011-06-06,177,1,1,177,3578.0000,20.2147
18140,AW00029140,"Richard Ward",51,40-60,1,3578,"medium spender",2011-07-06,176,1,1,176,3578.0000,20.3295
18141,AW00029141,"Suzanne Wang",52,40-60,1,3578,"medium spender",2011-07-08,176,1,1,176,3578.0000,20.3295
18142,AW00029142,"Ashley Smith",52,40-60,1,3578,"medium spender",2011-07-06,176,1,1,176,3578.0000,20.3295
18143,AW00029143,"Grace Jenkins",53,40-60,1,3578,"medium spender",2011-07-02,176,1,1,176,3578.0000,20.3295
18144,AW00029144,"Brandon Zhang",58,40-60,1,3578,"medium spender",2011-07-24,176,1,1,176,3578.0000,20.3295
18145,AW00029145,"Shelby Gray",58,40-60,1,3578,"medium spender",2011-07-19,176,1,1,176,3578.0000,20.3295
18146,AW00029146,"Ian Henderson",57,40-60,1,3578,"medium spender",2011-07-08,176,1,1,176,3578.0000,20.3295
18147,AW00029147,"Mary Roberts",59,40-60,1,3578,"medium spender",2011-07-27,176,1,1,176,3578.0000,20.3295
18148,AW00029148,"Gabriella Murphy",58,40-60,1,3578,"medium spender",2011-07-21,176,1,1,176,3578.0000,20.3295
18149,AW00029149,"Ariana Bell",59,40-60,1,2443,"medium spender",2012-03-17,168,1,1,168,2443.0000,14.5417
18150,AW00029150,"Wyatt Griffin",59,40-60,1,3578,"medium spender",2011-07-31,176,1,1,176,3578.0000,20.3295
18151,AW00029151,"Caroline Long",59,40-60,1,3578,"medium spender",2011-07-04,176,1,1,176,3578.0000,20.3295
18152,AW00029152,"Steven Sanders",59,40-60,1,2182,"medium spender",2012-03-18,168,1,1,168,2182.0000,12.9881
18153,AW00029153,"Pedro Arun",55,40-60,1,4,"low spender",2013-05-14,154,1,1,154,4.0000,0.0260
18154,AW00029154,"Eduardo Bennett",53,40-60,1,2182,"medium spender",2012-04-25,167,1,1,167,2182.0000,13.0659
18155,AW00029155,"Gabriella Kelly",47,40-60,1,3578,"medium spender",2011-07-28,176,1,1,176,3578.0000,20.3295
18156,AW00029156,"Ashley Barnes",47,40-60,1,3578,"medium spender",2011-07-22,176,1,1,176,3578.0000,20.3295
18157,AW00029157,"Seth Powell",47,40-60,1,3578,"medium spender",2011-07-17,176,1,1,176,3578.0000,20.3295
18158,AW00029158,"Ian Edwards",54,40-60,1,3578,"medium spender",2011-07-10,176,1,1,176,3578.0000,20.3295
18159,AW00029159,"Emma Morgan",54,40-60,1,2443,"medium spender",2012-04-23,167,1,1,167,2443.0000,14.6287
18160,AW00029160,"Logan Baker",50,40-60,1,4,"low spender",2013-07-09,152,1,1,152,4.0000,0.0263
18161,AW00029161,"Thomas Martinez",61,"Above 60",1,4,"low spender",2013-10-29,149,1,1,149,4.0000,0.0268
18162,AW00029162,"Xavier Murphy",50,40-60,1,4,"low spender",2013-05-20,154,1,1,154,4.0000,0.0260
18163,AW00029163,"Mason Murphy",61,"Above 60",1,3578,"medium spender",2011-07-11,176,1,1,176,3578.0000,20.3295
18164,AW00029164,"Jennifer James",50,40-60,1,4,"low spender",2013-06-09,153,1,1,153,4.0000,0.0261
18165,AW00029165,"Benjamin Perry",55,40-60,1,2384,"medium spender",2013-02-26,157,1,1,157,2384.0000,15.1847
18166,AW00029166,"Jaime Hernandez",61,"Above 60",2,4320,"medium spender",2013-06-01,153,2,2,153,2160.0000,28.2353
18167,AW00029167,"Dawn Shen",50,40-60,2,4320,"medium spender",2013-07-29,152,2,2,152,2160.0000,28.4211
18168,AW00029168,"Derrick Romero",50,40-60,2,4320,"medium spender",2013-07-23,152,2,2,152,2160.0000,28.4211
18169,AW00029169,"Victoria Bailey",62,"Above 60",1,3578,"medium spender",2011-07-09,176,1,1,176,3578.0000,20.3295
18170,AW00029170,"Alexandra Adams",61,"Above 60",1,3578,"medium spender",2011-07-03,176,1,1,176,3578.0000,20.3295
18171,AW00029171,"Jay Alvarez",62,"Above 60",1,25,"low spender",2013-09-13,150,1,1,150,25.0000,0.1667
18172,AW00029172,"Arturo Carson",50,40-60,1,25,"low spender",2013-12-24,147,1,1,147,25.0000,0.1701
18173,AW00029173,"Richard Bradley",56,40-60,1,25,"low spender",2013-04-27,155,1,1,155,25.0000,0.1613
18174,AW00029174,"Richard Parker",61,"Above 60",2,4320,"medium spender",2013-07-19,152,2,2,152,2160.0000,28.4211
18175,AW00029175,"Sean Rivera",62,"Above 60",2,4320,"medium spender",2013-07-06,152,2,2,152,2160.0000,28.4211
18176,AW00029176,"Luke Evans",62,"Above 60",1,5,"low spender",2013-04-18,155,1,1,155,5.0000,0.0323
18177,AW00029177,"Frank Martin",85,"Above 60",1,4,"low spender",2013-04-28,155,1,1,155,4.0000,0.0258
18178,AW00029178,"Candice She",51,40-60,1,2384,"medium spender",2013-04-24,155,1,1,155,2384.0000,15.3806
18179,AW00029179,"Patricia Mehta",51,40-60,1,2384,"medium spender",2013-03-30,156,1,1,156,2384.0000,15.2821
18180,AW00029180,"Erik Gomez",51,40-60,1,2384,"medium spender",2013-04-28,155,1,1,155,2384.0000,15.3806
18181,AW00029181,"Melinda Suarez",46,40-60,1,540,"low spender",2013-09-23,150,1,1,150,540.0000,3.6000
18182,AW00029182,"Wesley Xu",46,40-60,1,540,"low spender",2013-08-30,151,1,1,151,540.0000,3.5762
18183,AW00029183,"Gabrielle Simmons",49,40-60,1,9,"low spender",2013-04-13,155,1,1,155,9.0000,0.0581
18184,AW00029184,"Kristi Madan",50,40-60,1,2384,"medium spender",2013-04-22,155,1,1,155,2384.0000,15.3806
18185,AW00029185,"Warren Li",52,40-60,1,540,"low spender",2013-09-16,150,1,1,150,540.0000,3.6000
18186,AW00029186,"Mathew Serrano",46,40-60,1,540,"low spender",2013-09-17,150,1,1,150,540.0000,3.6000
18187,AW00029187,"Jerome Ramos",52,40-60,1,540,"low spender",2013-10-23,149,1,1,149,540.0000,3.6242
18188,AW00029188,"Colin Kumar",46,40-60,1,10,"low spender",2013-07-04,152,1,1,152,10.0000,0.0658
18189,AW00029189,"Roy Dominguez",53,40-60,1,10,"low spender",2013-08-17,151,1,1,151,10.0000,0.0662
18190,AW00029190,"Kaitlin Suri",51,40-60,1,2384,"medium spender",2013-04-17,155,1,1,155,2384.0000,15.3806
18191,AW00029191,"Chelsea Weber",50,40-60,1,2384,"medium spender",2013-04-16,155,1,1,155,2384.0000,15.3806
18192,AW00029192,"Jessica Ramirez",52,40-60,1,2384,"medium spender",2013-04-23,155,1,1,155,2384.0000,15.3806
18193,AW00029193,"Alejandro Liang",54,40-60,1,5,"low spender",2013-12-10,147,1,1,147,5.0000,0.0340
18194,AW00029194,"Grace Powell",48,40-60,1,2384,"medium spender",2013-04-15,155,1,1,155,2384.0000,15.3806
18195,AW00029195,"Barbara Xu",48,40-60,1,2384,"medium spender",2013-04-06,155,1,1,155,2384.0000,15.3806
18196,AW00029196,"Darren Serrano",54,40-60,1,2384,"medium spender",2013-04-09,155,1,1,155,2384.0000,15.3806
18197,AW00029197,"Morgan Brown",67,"Above 60",1,70,"low spender",2013-11-12,148,1,1,148,70.0000,0.4730
18198,AW00029198,"Faith Ramirez",67,"Above 60",1,3578,"medium spender",2011-07-17,176,1,1,176,3578.0000,20.3295
18199,AW00029199,"James Wilson",66,"Above 60",1,4,"low spender",2013-09-06,150,1,1,150,4.0000,0.0267
18200,AW00029200,"Jackson Collins",63,"Above 60",1,4,"low spender",2013-07-24,152,1,1,152,4.0000,0.0263
18201,AW00029201,"Kara Jai",57,40-60,2,4320,"medium spender",2013-07-01,152,2,2,152,2160.0000,28.4211
18202,AW00029202,"Jerry Kumar",62,"Above 60",2,4320,"medium spender",2013-07-20,152,2,2,152,2160.0000,28.4211
18203,AW00029203,"Laura Hu",57,40-60,2,4320,"medium spender",2013-07-05,152,2,2,152,2160.0000,28.4211
18204,AW00029204,"Austin Sharma",57,40-60,2,4320,"medium spender",2013-07-07,152,2,2,152,2160.0000,28.4211
18205,AW00029205,"David Long",63,"Above 60",1,25,"low spender",2013-11-28,148,1,1,148,25.0000,0.1689
18206,AW00029206,"Nicholas Anderson",64,"Above 60",1,25,"low spender",2013-04-18,155,1,1,155,25.0000,0.1613
18207,AW00029207,"Katelyn James",59,40-60,1,3578,"medium spender",2011-07-24,176,1,1,176,3578.0000,20.3295
18208,AW00029208,"Amber Lopez",58,40-60,1,3578,"medium spender",2011-07-23,176,1,1,176,3578.0000,20.3295
18209,AW00029209,"Jordan Evans",49,40-60,1,5,"low spender",2013-02-26,157,1,1,157,5.0000,0.0318
18210,AW00029210,"Devin Peterson",55,40-60,1,25,"low spender",2013-08-24,151,1,1,151,25.0000,0.1656
18211,AW00029211,"Stephanie Ross",49,40-60,1,4,"low spender",2013-12-05,147,1,1,147,4.0000,0.0272
18212,AW00029212,"Jocelyn Gonzales",54,40-60,1,4,"low spender",2013-10-11,149,1,1,149,4.0000,0.0268
18213,AW00029213,"Jodi Luo",50,40-60,1,5,"low spender",2013-09-15,150,1,1,150,5.0000,0.0333
18214,AW00029214,"Joseph Martinez",56,40-60,1,5,"low spender",2013-02-15,157,1,1,157,5.0000,0.0318
18215,AW00029215,"Abigail Barnes",51,40-60,1,25,"low spender",2014-01-09,146,1,1,146,25.0000,0.1712
18216,AW00029216,"Antonio Wood",56,40-60,1,4,"low spender",2014-01-27,146,1,1,146,4.0000,0.0274
18217,AW00029217,"Alexis Wilson",55,40-60,1,25,"low spender",2013-04-20,155,1,1,155,25.0000,0.1613
18218,AW00029218,"Brandon Moore",56,40-60,1,4,"low spender",2013-08-30,151,1,1,151,4.0000,0.0265
18219,AW00029219,"Darren Arun",56,40-60,1,25,"low spender",2014-01-21,146,1,1,146,25.0000,0.1712
18220,AW00029220,"Melinda Ramos",45,40-60,1,25,"low spender",2013-08-05,151,1,1,151,25.0000,0.1656
18221,AW00029221,"Kelly Bennett",56,40-60,2,4320,"medium spender",2013-07-03,152,2,2,152,2160.0000,28.4211
18222,AW00029222,"Evan Perez",50,40-60,2,4320,"medium spender",2013-08-17,151,2,2,151,2160.0000,28.6093
18223,AW00029223,"Angel Phillips",64,"Above 60",2,4320,"medium spender",2013-08-08,151,2,2,151,2160.0000,28.6093
18224,AW00029224,"Kaylee Bailey",64,"Above 60",1,25,"low spender",2013-03-05,156,1,1,156,25.0000,0.1603
18225,AW00029225,"Matthew Lee",58,40-60,2,4320,"medium spender",2013-08-15,151,2,2,151,2160.0000,28.6093
18226,AW00029226,"Katherine Lee",86,"Above 60",1,4,"low spender",2013-07-18,152,1,1,152,4.0000,0.0263
18227,AW00029227,"Levi Patel",86,"Above 60",1,4,"low spender",2013-11-12,148,1,1,148,4.0000,0.0270
18228,AW00029228,"Courtney Campbell",86,"Above 60",1,25,"low spender",2013-02-18,157,1,1,157,25.0000,0.1592
18229,AW00029229,"Lance Moreno",56,40-60,1,5,"low spender",2013-09-07,150,1,1,150,5.0000,0.0333
18230,AW00029230,"Kaitlyn Diaz",57,40-60,1,5,"low spender",2013-02-27,157,1,1,157,5.0000,0.0318
18231,AW00029231,"Brittany Simmons",46,40-60,1,5,"low spender",2013-11-06,148,1,1,148,5.0000,0.0338
18232,AW00029232,"Samantha Simmons",46,40-60,1,4,"low spender",2013-04-01,155,1,1,155,4.0000,0.0258
18233,AW00029233,"Caitlin Sanders",57,40-60,1,4,"low spender",2013-10-23,149,1,1,149,4.0000,0.0268
18234,AW00029234,"Kevin Lopez",56,40-60,1,4,"low spender",2013-07-09,152,1,1,152,4.0000,0.0263
18235,AW00029235,"Isaiah Rogers",56,40-60,1,25,"low spender",2013-08-16,151,1,1,151,25.0000,0.1656
18236,AW00029236,"Eric Young",57,40-60,2,3587,"medium spender",2013-08-26,151,2,2,151,1793.5000,23.7550
18237,AW00029237,"Jennifer Jenkins",57,40-60,2,4320,"medium spender",2013-08-12,151,2,2,151,2160.0000,28.6093
18238,AW00029238,"Xavier Powell",57,40-60,2,4320,"medium spender",2013-09-17,150,2,2,150,2160.0000,28.8000
18239,AW00029239,"Samantha Miller",57,40-60,2,4320,"medium spender",2013-09-22,150,2,2,150,2160.0000,28.8000
18240,AW00029240,"Madeline Allen",58,40-60,1,5,"low spender",2013-12-20,147,1,1,147,5.0000,0.0340
18241,AW00029241,"Sophia Evans",52,40-60,1,25,"low spender",2013-03-28,156,1,1,156,25.0000,0.1603
18242,AW00029242,"Blake Thomas",58,40-60,2,4320,"medium spender",2013-09-09,150,2,2,150,2160.0000,28.8000
18243,AW00029243,"Jared Torres",57,40-60,1,4,"low spender",2013-10-25,149,1,1,149,4.0000,0.0268
18244,AW00029244,"Eric Ross",58,40-60,1,25,"low spender",2014-01-06,146,1,1,146,25.0000,0.1712
18245,AW00029245,"Angel Roberts",57,40-60,1,25,"low spender",2013-12-04,147,1,1,147,25.0000,0.1701
18246,AW00029246,"Thomas Williams",58,40-60,1,25,"low spender",2013-09-30,150,1,1,150,25.0000,0.1667
18247,AW00029247,"Sara Gray",48,40-60,1,2384,"medium spender",2013-02-15,157,1,1,157,2384.0000,15.1847
18248,AW00029248,"Jonathan Martin",59,40-60,1,25,"low spender",2013-02-15,157,1,1,157,25.0000,0.1592
18249,AW00029249,"Austin Long",59,40-60,1,25,"low spender",2013-02-17,157,1,1,157,25.0000,0.1592
18250,AW00029250,"Anthony Williams",53,40-60,1,4,"low spender",2013-04-25,155,1,1,155,4.0000,0.0258
18251,AW00029251,"Mandy Zhou",59,40-60,1,4,"low spender",2013-04-03,155,1,1,155,4.0000,0.0258
18252,AW00029252,"Alex Parker",59,40-60,2,4320,"medium spender",2013-09-27,150,2,2,150,2160.0000,28.8000
18253,AW00029253,"Savannah Green",59,40-60,1,4,"low spender",2013-06-16,153,1,1,153,4.0000,0.0261
18254,AW00029254,"Erin Sanchez",64,"Above 60",1,3578,"medium spender",2011-07-17,176,1,1,176,3578.0000,20.3295
18255,AW00029255,"Kyle Washington",65,"Above 60",2,4320,"medium spender",2013-09-11,150,2,2,150,2160.0000,28.8000
18256,AW00029256,"Noah Harris",64,"Above 60",1,9,"low spender",2013-03-19,156,1,1,156,9.0000,0.0577
18257,AW00029257,"Jeremiah Russell",64,"Above 60",1,4,"low spender",2013-10-19,149,1,1,149,4.0000,0.0268
18258,AW00029258,"Makayla James",65,"Above 60",2,4320,"medium spender",2013-09-27,150,2,2,150,2160.0000,28.8000
18259,AW00029259,"Jonathan Davis",66,"Above 60",1,9,"low spender",2013-10-05,149,1,1,149,9.0000,0.0604
18260,AW00029260,"Ricky Carlson",85,"Above 60",1,4,"low spender",2013-09-10,150,1,1,150,4.0000,0.0267
18261,AW00029261,"Robert Turner",85,"Above 60",2,4320,"medium spender",2013-10-13,149,2,2,149,2160.0000,28.9933
18262,AW00029262,"Cassie Raje",84,"Above 60",1,4,"low spender",2014-01-24,146,1,1,146,4.0000,0.0274
18263,AW00029263,"Nathan Li",84,"Above 60",1,4,"low spender",2013-11-28,148,1,1,148,4.0000,0.0270
18264,AW00029264,"Riley Brooks",84,"Above 60",2,4320,"medium spender",2013-10-05,149,2,2,149,2160.0000,28.9933
18265,AW00029265,"Marissa Diaz",83,"Above 60",2,4320,"medium spender",2013-10-09,149,2,2,149,2160.0000,28.9933
18266,AW00029266,"Lucas Anderson",60,40-60,1,5,"low spender",2013-04-05,155,1,1,155,5.0000,0.0323
18267,AW00029267,"Jordan Perez",54,40-60,1,5,"low spender",2013-07-24,152,1,1,152,5.0000,0.0329
18268,AW00029268,"Marcus Thomas",60,40-60,1,4,"low spender",2013-02-19,157,1,1,157,4.0000,0.0255
18269,AW00029269,"Vanessa Griffin",60,40-60,1,4,"low spender",2013-10-05,149,1,1,149,4.0000,0.0268
18270,AW00029270,"Carlos Allen",60,40-60,1,4,"low spender",2013-08-25,151,1,1,151,4.0000,0.0265
18271,AW00029271,"Antonio Henderson",54,40-60,1,4,"low spender",2013-05-11,154,1,1,154,4.0000,0.0260
18272,AW00029272,"Alex King",60,40-60,1,4,"low spender",2013-08-26,151,1,1,151,4.0000,0.0265
18273,AW00029273,"Timothy Lopez",55,40-60,1,4,"low spender",2013-08-26,151,1,1,151,4.0000,0.0265
18274,AW00029274,"Miguel Green",60,40-60,2,4320,"medium spender",2013-10-03,149,2,2,149,2160.0000,28.9933
18275,AW00029275,"Taylor Thomas",67,"Above 60",2,4320,"medium spender",2013-09-30,150,2,2,150,2160.0000,28.8000
18276,AW00029276,"Sydney Flores",67,"Above 60",2,3587,"medium spender",2013-10-21,149,2,2,149,1793.5000,24.0738
18277,AW00029277,"Samantha Mohamed",67,"Above 60",1,2384,"medium spender",2013-03-02,156,1,1,156,2384.0000,15.2821
18278,AW00029278,"Janet Scott",61,"Above 60",2,4320,"medium spender",2013-10-19,149,2,2,149,2160.0000,28.9933
18279,AW00029279,"Hailey Turner",67,"Above 60",2,4320,"medium spender",2013-10-14,149,2,2,149,2160.0000,28.9933
18280,AW00029280,"Erin Cook",58,40-60,1,3578,"medium spender",2011-08-22,175,1,1,175,3578.0000,20.4457
18281,AW00029281,"Charles Anderson",65,"Above 60",1,2443,"medium spender",2012-04-25,167,1,1,167,2443.0000,14.6287
18282,AW00029282,"Taylor Jackson",71,"Above 60",1,10,"low spender",2013-12-30,147,1,1,147,10.0000,0.0680
18283,AW00029283,"Jeff Smith",71,"Above 60",1,54,"low spender",2013-06-01,153,1,1,153,54.0000,0.3529
18284,AW00029284,"Riley Hughes",70,"Above 60",1,50,"low spender",2013-12-11,147,1,1,147,50.0000,0.3401
18285,AW00029285,"Thomas Adams",71,"Above 60",1,3578,"medium spender",2011-08-10,175,1,1,175,3578.0000,20.4457
18286,AW00029286,"Rodney Alvarez",50,40-60,1,9,"low spender",2013-03-24,156,1,1,156,9.0000,0.0577
18287,AW00029287,"Suzanne Lin",56,40-60,1,5,"low spender",2013-01-31,158,1,1,158,5.0000,0.0316
18288,AW00029288,"Glenn Lin",44,40-60,1,5,"low spender",2014-01-25,146,1,1,146,5.0000,0.0342
18289,AW00029289,"Devon Raje",50,40-60,1,2384,"medium spender",2013-04-03,155,1,1,155,2384.0000,15.3806
18290,AW00029290,"Troy Garcia",56,40-60,1,5,"low spender",2013-02-12,157,1,1,157,5.0000,0.0318
18291,AW00029291,"Nancy Subram",56,40-60,1,540,"low spender",2013-09-29,150,1,1,150,540.0000,3.6000
18292,AW00029292,"Diana Dominguez",48,40-60,1,9,"low spender",2013-04-07,155,1,1,155,9.0000,0.0581
18293,AW00029293,"Nuan Wu",53,40-60,1,2384,"medium spender",2013-04-14,155,1,1,155,2384.0000,15.3806
18294,AW00029294,"Allison Cooper",59,40-60,1,540,"low spender",2013-10-28,149,1,1,149,540.0000,3.6242
18295,AW00029295,"Glenn Li",54,40-60,1,2384,"medium spender",2013-04-29,155,1,1,155,2384.0000,15.3806
18296,AW00029296,"Nichole Luo",53,40-60,1,10,"low spender",2013-11-05,148,1,1,148,10.0000,0.0676
18297,AW00029297,"Nina Pal",54,40-60,1,540,"low spender",2013-10-09,149,1,1,149,540.0000,3.6242
18298,AW00029298,"Diana Moreno",60,40-60,1,540,"low spender",2013-10-24,149,1,1,149,540.0000,3.6242
18299,AW00029299,"Bethany Kumar",59,40-60,1,540,"low spender",2013-11-06,148,1,1,148,540.0000,3.6486
18300,AW00029300,"Joe Madan",54,40-60,1,2384,"medium spender",2013-05-27,154,1,1,154,2384.0000,15.4805
18301,AW00029301,"Alvin Nath",49,40-60,1,10,"low spender",2013-04-25,155,1,1,155,10.0000,0.0645
18302,AW00029302,"Carolyn Fernandez",56,40-60,1,10,"low spender",2013-05-06,154,1,1,154,10.0000,0.0649
18303,AW00029303,"Arturo Pal",56,40-60,1,2384,"medium spender",2013-05-23,154,1,1,154,2384.0000,15.4805
18304,AW00029304,"Willie Wang",61,"Above 60",1,10,"low spender",2013-04-02,155,1,1,155,10.0000,0.0645
18305,AW00029305,"Beth Alvarez",61,"Above 60",1,10,"low spender",2013-12-29,147,1,1,147,10.0000,0.0680
18306,AW00029306,"Rafael Anand",51,40-60,1,2384,"medium spender",2013-05-16,154,1,1,154,2384.0000,15.4805
18307,AW00029307,"Ross Malhotra",57,40-60,1,10,"low spender",2013-01-29,158,1,1,158,10.0000,0.0633
18308,AW00029308,"Phillip Vance",46,40-60,1,2384,"medium spender",2013-05-07,154,1,1,154,2384.0000,15.4805
18309,AW00029309,"Rodney Navarro",57,40-60,1,2384,"medium spender",2013-05-21,154,1,1,154,2384.0000,15.4805
18310,AW00029310,"Armando Gutierrez",56,40-60,1,2384,"medium spender",2013-05-17,154,1,1,154,2384.0000,15.4805
18311,AW00029311,"Marie Carlson",58,40-60,1,540,"low spender",2013-11-23,148,1,1,148,540.0000,3.6486
18312,AW00029312,"Colleen She",52,40-60,1,10,"low spender",2013-05-15,154,1,1,154,10.0000,0.0649
18313,AW00029313,"Jésus Sanz",58,40-60,1,540,"low spender",2013-11-07,148,1,1,148,540.0000,3.6486
18314,AW00029314,"Meredith Malhotra",53,40-60,1,540,"low spender",2013-11-20,148,1,1,148,540.0000,3.6486
18315,AW00029315,"Jill Gomez",50,40-60,1,10,"low spender",2013-05-10,154,1,1,154,10.0000,0.0649
18316,AW00029316,"Max Romero",61,"Above 60",1,2384,"medium spender",2013-05-13,154,1,1,154,2384.0000,15.4805
18317,AW00029317,"James Hill",62,"Above 60",1,2384,"medium spender",2013-05-25,154,1,1,154,2384.0000,15.4805
18318,AW00029318,"Edgar Perez",61,"Above 60",1,2384,"medium spender",2013-05-09,154,1,1,154,2384.0000,15.4805
18319,AW00029319,"Alvin Pal",63,"Above 60",1,2384,"medium spender",2013-05-02,154,1,1,154,2384.0000,15.4805
18320,AW00029320,"Wesley Huang",55,40-60,1,10,"low spender",2013-08-29,151,1,1,151,10.0000,0.0662
18321,AW00029321,"Roger Zheng",60,40-60,1,5,"low spender",2013-05-25,154,1,1,154,5.0000,0.0325
18322,AW00029322,"Gavin Alexander",44,40-60,1,50,"low spender",2013-12-19,147,1,1,147,50.0000,0.3401
18323,AW00029323,"Andrea Cooper",44,40-60,1,9,"low spender",2013-08-13,151,1,1,151,9.0000,0.0596
18324,AW00029324,"Kayla Williams",44,40-60,1,4,"low spender",2013-04-03,155,1,1,155,4.0000,0.0258
18325,AW00029325,"Cameron Thomas",44,40-60,1,4,"low spender",2013-08-18,151,1,1,151,4.0000,0.0265
18326,AW00029326,"Victoria Diaz",40,20-40,1,3578,"medium spender",2011-08-10,175,1,1,175,3578.0000,20.4457
18327,AW00029327,"Allen Chandra",40,20-40,1,54,"low spender",2013-07-09,152,1,1,152,54.0000,0.3553
18328,AW00029328,"Jason Alexander",40,20-40,1,50,"low spender",2013-08-16,151,1,1,151,50.0000,0.3311
